"","Cytoband","Coefficients","T_val","P_val","cnv_type","Event","Chromosome","Arm","ChrArm","-signedlog(P.adj)","cnv_status","TumorType","CellType"
"666","2q36.3",0.0766537262939397,0.116391152739545,0.907601870520604,"con","ALL","2","q","2q",0,1,"LUAD","CD4_T"
"667","2q37.1",0.156368914766005,0.258402050043617,0.796686649852389,"con","ALL","2","q","2q",0,1,"LUAD","CD4_T"
"668","2q37.3",0.15316087766621,0.272964926348338,0.785505534828773,"con","ALL","2","q","2q",0,1,"LUAD","CD4_T"
"669","3p26.2",-0.318777303906388,-0.841831310921823,0.402113756923112,"con","ALL","3","p","3p",0,-1,"LUAD","CD4_T"
"670","3p26.1",-0.313654274935299,-0.831427463181024,0.407932657457624,"con","ALL","3","p","3p",0,-1,"LUAD","CD4_T"
"671","3p25.3",-0.359704640696628,-0.972754725423331,0.333282430699517,"con","ALL","3","p","3p",0,-1,"LUAD","CD4_T"
"672","3p25.2",-0.334219217488827,-0.914429674202828,0.362934513453318,"con","ALL","3","p","3p",0,-1,"LUAD","CD4_T"
"673","3p25.1",-0.317101192503952,-0.876076099470411,0.383320947407996,"con","ALL","3","p","3p",0,-1,"LUAD","CD4_T"
"674","3p24.3",-0.314118796732873,-0.898869630627899,0.371120702304025,"con","ALL","3","p","3p",0,-1,"LUAD","CD4_T"
"675","3p24.2",-0.326997302665314,-0.942028511849864,0.348699832220891,"con","ALL","3","p","3p",0,-1,"LUAD","CD4_T"
"676","3p24.1",-0.344602904837936,-1.00573122479056,0.31724125354911,"con","ALL","3","p","3p",0,-1,"LUAD","CD4_T"
"677","3p23",-0.362030403912808,-1.06147764677965,0.291313028919876,"con","ALL","3","p","3p",0,-1,"LUAD","CD4_T"
"678","3p22.3",-0.37886060352355,-1.10931508135381,0.270249660808869,"con","ALL","3","p","3p",0,-1,"LUAD","CD4_T"
"679","3p22.2",-0.407606598775343,-1.18395413732815,0.239548766982626,"con","ALL","3","p","3p",0,-1,"LUAD","CD4_T"
"680","3p22.1",-0.463712534820495,-1.3122004823762,0.192789390902061,"con","ALL","3","p","3p",0,-1,"LUAD","CD4_T"
"681","3p21.33",-0.524778211275446,-1.43486759050806,0.154790792224242,"con","ALL","3","p","3p",0,-1,"LUAD","CD4_T"
"682","3p21.31",-0.644662572826524,-1.57306501474126,0.119212800247634,"con","ALL","3","p","3p",0,-1,"LUAD","CD4_T"
"683","3p21.2",-0.829477054696416,-1.69747827664696,1,"con","ALL","3","p","3p",0,-1,"LUAD","CD4_T"
"684","3p21.1",-1.06091338240706,-1.93464973879374,1,"con","ALL","3","p","3p",0,-1,"LUAD","CD4_T"
"685","3p14.3",-1.20475926968638,-2.01259963105411,1,"con","ALL","3","p","3p",0,-1,"LUAD","CD4_T"
"686","3p14.1",-1.2781857868937,-2.03301298600695,1,"con","ALL","3","p","3p",0,-1,"LUAD","CD4_T"
"687","3p13",-1.27523914786955,-2.0258135708366,1,"con","ALL","3","p","3p",0,-1,"LUAD","CD4_T"
"688","3p11.2",-1.2741372427863,-1.97767532255802,1,"con","ALL","3","p","3p",0,-1,"LUAD","CD4_T"
"689","3p11.1",-1.2988439271569,-1.9874458198204,1,"con","ALL","3","p","3p",0,-1,"LUAD","CD4_T"
"690","3q11.2",-1.2175626310672,-1.80931086581721,1,"con","ALL","3","q","3q",0,-1,"LUAD","CD4_T"
"691","3q12.2",-0.830734437678029,-1.27890311662931,1,"con","ALL","3","q","3q",0,1,"LUAD","CD4_T"
"692","3q12.3",-0.774888228836722,-1.18663735320326,1,"con","ALL","3","q","3q",0,1,"LUAD","CD4_T"
"693","3q13.12",-0.661553032529104,-1.03409295790527,1,"con","ALL","3","q","3q",0,1,"LUAD","CD4_T"
"694","3q13.13",-0.61521164760486,-0.972479036743578,1,"con","ALL","3","q","3q",0,1,"LUAD","CD4_T"
"695","3q13.2",-0.545324542798121,-0.866493761264232,1,"con","ALL","3","q","3q",0,1,"LUAD","CD4_T"
"696","3q13.31",-0.449972039787612,-0.721945737836782,1,"con","ALL","3","q","3q",0,1,"LUAD","CD4_T"
"697","3q13.33",-0.0830109769689052,-0.144087434027546,0.885753577988064,"con","ALL","3","q","3q",0,1,"LUAD","CD4_T"
"698","3q21.1",0.169127976355098,0.321323162384656,0.748710530246781,"con","ALL","3","q","3q",0,1,"LUAD","CD4_T"
"699","3q21.3",0.41731921231382,0.867841817646287,0.387789081083153,"con","ALL","3","q","3q",0,1,"LUAD","CD4_T"
"700","3q22.1",0.530441062449944,1.13010660531284,0.26143413774296,"con","ALL","3","q","3q",0,1,"LUAD","CD4_T"
"701","3q22.2",0.582406194044889,1.2573144209505,0.211892734770443,"con","ALL","3","q","3q",0,-1,"LUAD","CD4_T"
"702","3q22.3",0.645153564899686,1.44008106085216,0.153314042235178,"con","ALL","3","q","3q",0,-1,"LUAD","CD4_T"
"703","3q23",0.756635561005724,1.83442046473808,0.069895748205921,"con","ALL","3","q","3q",0,-1,"LUAD","CD4_T"
"704","3q24",0.777559002206093,2.09228036939359,0.0392291593775655,"con","ALL","3","q","3q",0.0492187403313758,-1,"LUAD","CD4_T"
"705","3q25.1",0.820192850603263,2.45105325955619,0.016176331824032,"con","ALL","3","q","3q",0.29734961563269,-1,"LUAD","CD4_T"
"706","3q25.2",0.810591043985937,2.64278130466744,0.00969818314941985,"con","ALL","3","q","3q",0.488646273509396,-1,"LUAD","CD4_T"
"707","3q25.31",0.81647009296604,2.77999783721764,0.0066187436528151,"con","ALL","3","q","3q",0.628232155285018,-1,"LUAD","CD4_T"
"708","3q25.32",0.82001514442712,2.84374707648568,0.00551786933381021,"con","ALL","3","q","3q",0.679207580728589,-1,"LUAD","CD4_T"
"709","3q25.33",0.815145865485913,2.98234735227688,0.00368018058470642,"con","ALL","3","q","3q",0.792961956092243,-1,"LUAD","CD4_T"
"710","3q26.1",0.823047873665129,3.11770508653701,0.002447445738397,"con","ALL","3","q","3q",0.935355907686465,-1,"LUAD","CD4_T"
"711","3q26.2",0.816177976758311,3.24027427635762,0.00167425093033644,"con","ALL","3","q","3q",1.01300050198135,-1,"LUAD","CD4_T"
"712","3q26.31",0.810171675685463,3.26649172581339,0.00154172718056529,"con","ALL","3","q","3q",1.01300050198135,-1,"LUAD","CD4_T"
"713","3q26.32",0.794032201357956,3.37779799224041,0.00108110657989627,"con","ALL","3","q","3q",1.01300050198135,-1,"LUAD","CD4_T"
"714","3q26.33",0.734434994913562,3.52869260674789,0.00066007646827214,"con","ALL","3","q","3q",1.12426348751283,-1,"LUAD","CD4_T"
"715","3q27.1",0.66859329719205,3.56162485488298,0.000591606455288643,"con","ALL","3","q","3q",1.12426348751283,-1,"LUAD","CD4_T"
"716","3q27.2",0.647105168435194,3.57475707600557,0.00056622442197715,"con","ALL","3","q","3q",1.12426348751283,-1,"LUAD","CD4_T"
"717","3q27.3",0.647152032587542,3.60356917754035,0.000514102074102103,"con","ALL","3","q","3q",1.12426348751283,-1,"LUAD","CD4_T"
"718","3q29",0.620939267844141,3.74718613948382,0.000315387628870415,"con","ALL","3","q","3q",1.12426348751283,-1,"LUAD","CD4_T"
"719","4p16.3",0.008005497486896,0.0185341920857284,0.985253728276109,"con","ALL","4","p","4p",0,-1,"LUAD","CD4_T"
"720","4p16.1",-0.124476210094885,-0.278220885033497,0.781480994134018,"con","ALL","4","p","4p",0,1,"LUAD","CD4_T"
"721","4p15.32",-0.173913215250849,-0.379899035347822,0.704915376089064,"con","ALL","4","p","4p",0,1,"LUAD","CD4_T"
"722","4p15.2",-0.217129694977272,-0.470405428623258,0.639203381212625,"con","ALL","4","p","4p",0,1,"LUAD","CD4_T"
"723","4p14",-0.326683048858346,-0.657815206452959,0.51233590995318,"con","ALL","4","p","4p",0,1,"LUAD","CD4_T"
"724","4p13",-0.317114975595986,-0.601364182812804,0.549109189225789,"con","ALL","4","p","4p",0,1,"LUAD","CD4_T"
"725","4p12",-0.356249355248292,-0.665225676046995,0.5076073354478,"con","ALL","4","p","4p",0,1,"LUAD","CD4_T"
"726","4p11",-0.419157772017502,-0.779257129484626,0.437872536791017,"con","ALL","4","p","4p",0,1,"LUAD","CD4_T"
"727","4q12",-0.51818746959698,-0.943628938909186,1,"con","ALL","4","q","4q",0,1,"LUAD","CD4_T"
"728","4q13.2",-0.582442891988536,-1.02076736144304,1,"con","ALL","4","q","4q",0,1,"LUAD","CD4_T"
"729","4q21.1",-0.938298679427869,-1.43050728434541,1,"con","ALL","4","q","4q",0,1,"LUAD","CD4_T"
"730","4q21.22",-1.16278708835701,-1.72291042428482,1,"con","ALL","4","q","4q",0,1,"LUAD","CD4_T"
"731","4q21.23",-1.26448612180758,-1.86796448381463,1,"con","ALL","4","q","4q",0,1,"LUAD","CD4_T"
"732","4q22.1",-1.20756755686199,-1.78498143401349,1,"con","ALL","4","q","4q",0,1,"LUAD","CD4_T"
"733","4q22.3",-1.14183735723021,-1.68588428221872,1,"con","ALL","4","q","4q",0,-1,"LUAD","CD4_T"
"734","4q23",-0.936600543088186,-1.47089950230846,1,"con","ALL","4","q","4q",0,-1,"LUAD","CD4_T"
"735","4q24",-1.01329311394923,-1.63202020114714,1,"con","ALL","4","q","4q",0,-1,"LUAD","CD4_T"
"736","4q25",-1.05748647584066,-1.74367671889267,1,"con","ALL","4","q","4q",0,-1,"LUAD","CD4_T"
"737","4q27",-1.01102283044262,-1.64605152478037,1,"con","ALL","4","q","4q",0,-1,"LUAD","CD4_T"
"738","4q31.1",-0.921052572089499,-1.5172427967611,1,"con","ALL","4","q","4q",0,-1,"LUAD","CD4_T"
"739","4q31.21",-0.879771721351478,-1.46105788398697,1,"con","ALL","4","q","4q",0,-1,"LUAD","CD4_T"
"740","4q31.22",-0.803291549207572,-1.33590976341428,1,"con","ALL","4","q","4q",0,-1,"LUAD","CD4_T"
"741","4q32.1",-0.72159140057364,-1.16715935102021,1,"con","ALL","4","q","4q",0,1,"LUAD","CD4_T"
"742","4q32.2",-0.714986448441851,-1.15005716255803,1,"con","ALL","4","q","4q",0,1,"LUAD","CD4_T"
"743","4q34.1",-0.613912426046131,-1.01356000926436,1,"con","ALL","4","q","4q",0,1,"LUAD","CD4_T"
"744","4q34.2",-0.546628674036786,-0.909432140241301,1,"con","ALL","4","q","4q",0,1,"LUAD","CD4_T"
"745","4q35.1",-0.447410637774704,-0.758126612998237,1,"con","ALL","4","q","4q",0,1,"LUAD","CD4_T"
"746","5p15.33",-0.00181387376274415,-0.00766615272351956,0.993900322433073,"con","ALL","5","p","5p",0,1,"LUAD","CD4_T"
"747","5p15.31",-0.0084671531731903,-0.0327765136339483,0.973925388218986,"con","ALL","5","p","5p",0,1,"LUAD","CD4_T"
"748","5p15.2",-0.0317330210040886,-0.117681116486997,0.906582565875459,"con","ALL","5","p","5p",0,1,"LUAD","CD4_T"
"749","5p15.1",-0.0762272590587947,-0.25930749620445,0.795990199739701,"con","ALL","5","p","5p",0,1,"LUAD","CD4_T"
"750","5p13.3",-0.131761895507171,-0.421141646564288,0.674655702487684,"con","ALL","5","p","5p",0,1,"LUAD","CD4_T"
"751","5p13.1",-0.226536768561115,-0.626752940895714,0.532407826797615,"con","ALL","5","p","5p",0,1,"LUAD","CD4_T"
"752","5p12",-0.225810883794671,-0.604138733885527,0.547271302549782,"con","ALL","5","p","5p",0,1,"LUAD","CD4_T"
"753","5q11.1",-0.183795945666316,-0.448882425924265,0.654595461621352,"con","ALL","5","q","5q",0,1,"LUAD","CD4_T"
"754","5q11.2",-0.165421758479789,-0.404618326011622,0.686718109217007,"con","ALL","5","q","5q",0,1,"LUAD","CD4_T"
"755","5q12.1",-0.131313775249743,-0.334262110692039,0.73895944940003,"con","ALL","5","q","5q",0,1,"LUAD","CD4_T"
"756","5q12.3",-0.0900407646821395,-0.242837425885899,0.808683918954369,"con","ALL","5","q","5q",0,1,"LUAD","CD4_T"
"757","5q13.1",-0.0869512686331783,-0.243201619677265,0.808402661773164,"con","ALL","5","q","5q",0,1,"LUAD","CD4_T"
"758","5q13.2",-0.100423794415188,-0.307348719957469,0.759288024889066,"con","ALL","5","q","5q",0,1,"LUAD","CD4_T"
"759","5q13.3",-0.110418424206942,-0.358577622596062,0.720750850026878,"con","ALL","5","q","5q",0,-1,"LUAD","CD4_T"
"760","5q14.1",-0.115316845489839,-0.382150437235955,0.703250673496855,"con","ALL","5","q","5q",0,-1,"LUAD","CD4_T"
"761","5q14.2",-0.121631108174981,-0.415342022428236,0.678880087881853,"con","ALL","5","q","5q",0,-1,"LUAD","CD4_T"
"762","5q14.3",-0.129120953310732,-0.443954327252218,0.658141187506342,"con","ALL","5","q","5q",0,-1,"LUAD","CD4_T"
"763","5q15",-0.125675276696814,-0.428956663121401,0.668979795476572,"con","ALL","5","q","5q",0,-1,"LUAD","CD4_T"
"764","5q21.1",-0.129431951159324,-0.438655890982315,0.661962106789363,"con","ALL","5","q","5q",0,-1,"LUAD","CD4_T"
"765","5q21.3",-0.139064870947242,-0.466591883923175,0.641919380041254,"con","ALL","5","q","5q",0,-1,"LUAD","CD4_T"
"766","5q22.2",-0.148490997514571,-0.486487083695565,0.627804427218482,"con","ALL","5","q","5q",0,-1,"LUAD","CD4_T"
"767","5q22.3",-0.153085135684287,-0.49075733388791,0.624792559608825,"con","ALL","5","q","5q",0,-1,"LUAD","CD4_T"
"768","5q23.1",-0.127785607957942,-0.407381029857075,0.684695510635082,"con","ALL","5","q","5q",0,-1,"LUAD","CD4_T"
"769","5q23.2",-0.109420460941489,-0.348318429687711,0.728414499097458,"con","ALL","5","q","5q",0,-1,"LUAD","CD4_T"
"770","5q31.1",-0.113484587458886,-0.385938856990178,0.700452754597844,"con","ALL","5","q","5q",0,1,"LUAD","CD4_T"
"771","5q31.2",-0.120315729732453,-0.447124503965396,0.655859368488262,"con","ALL","5","q","5q",0,1,"LUAD","CD4_T"
"772","5q31.3",-0.168807791304624,-0.661080555922814,0.510249436680133,"con","ALL","5","q","5q",0,1,"LUAD","CD4_T"
"773","5q32",-0.1748166980421,-0.752271840999315,0.453850602220222,"con","ALL","5","q","5q",0,1,"LUAD","CD4_T"
"774","5q33.1",-0.127643186555675,-0.556118873815914,0.579509604606197,"con","ALL","5","q","5q",0,1,"LUAD","CD4_T"
"775","5q33.2",-0.102054186544342,-0.444917391273241,0.657447652831287,"con","ALL","5","q","5q",0,1,"LUAD","CD4_T"
"776","5q33.3",-0.0676111075884412,-0.299988062255408,0.764878042694641,"con","ALL","5","q","5q",0,1,"LUAD","CD4_T"
"777","5q34",-0.0372392662018457,-0.167674015589183,0.8672159368603,"con","ALL","5","q","5q",0,1,"LUAD","CD4_T"
"778","5q35.1",-0.0274807608202341,-0.125190296027186,0.900652115444396,"con","ALL","5","q","5q",0,1,"LUAD","CD4_T"
"779","5q35.2",-0.0364380811073724,-0.16668413478823,0.867992507740438,"con","ALL","5","q","5q",0,1,"LUAD","CD4_T"
"780","5q35.3",-0.0586201728622886,-0.284931057330583,0.776351595259612,"con","ALL","5","q","5q",0,1,"LUAD","CD4_T"
"781","6p25.2",0.049981276364138,0.107538112730221,0.914601458791424,"con","ALL","6","p","6p",0,1,"LUAD","CD4_T"
"782","6p25.1",0.0557043179902279,0.123543887136788,0.901951912910107,"con","ALL","6","p","6p",0,1,"LUAD","CD4_T"
"783","6p24.3",0.0490139943102081,0.112318206263804,0.910821242356991,"con","ALL","6","p","6p",0,1,"LUAD","CD4_T"
"784","6p24.2",0.0272946824799071,0.0644884562145055,0.94872432136898,"con","ALL","6","p","6p",0,1,"LUAD","CD4_T"
"785","6p23",0.0598226585640052,0.142164304492353,0.887267993350564,"con","ALL","6","p","6p",0,1,"LUAD","CD4_T"
"786","6p22.3",0.0181917285379468,0.0492443105572766,0.960833719773022,"con","ALL","6","p","6p",0,1,"LUAD","CD4_T"
"787","6p22.2",-0.0079314845444707,-0.0225737830987308,0.982040230119303,"con","ALL","6","p","6p",0,1,"LUAD","CD4_T"
"788","6p22.1",-0.0263679408010659,-0.0797745502252987,0.936593682903334,"con","ALL","6","p","6p",0,1,"LUAD","CD4_T"
"789","6p21.33",-0.102139706101773,-0.34676061893952,0.729580628851534,"con","ALL","6","p","6p",0,1,"LUAD","CD4_T"
"790","6p21.32",-0.0942899559703301,-0.333226847701838,0.739738101990616,"con","ALL","6","p","6p",0,1,"LUAD","CD4_T"
"791","6p21.31",-0.0101756290029654,-0.0337269564612784,0.973169570737393,"con","ALL","6","p","6p",0,1,"LUAD","CD4_T"
"792","6p21.2",0.0809309730858794,0.234473687252595,0.815149857222707,"con","ALL","6","p","6p",0,1,"LUAD","CD4_T"
"793","6p21.1",0.34943193935878,0.84330828948174,0.401291800939685,"con","ALL","6","p","6p",0,1,"LUAD","CD4_T"
"794","6p12.1",0.5968530087948,1.29189635623737,0.199700680510757,"con","ALL","6","p","6p",0,1,"LUAD","CD4_T"
"795","6q12",0.467103494314603,1.07047953127274,0.287265956825662,"con","ALL","6","q","6q",0,1,"LUAD","CD4_T"
"796","6q13",0.504383943815717,1.19697503640639,0.234459692717763,"con","ALL","6","q","6q",0,1,"LUAD","CD4_T"
"797","6q14.1",0.504434060130291,1.30919765218629,0.19380010941589,"con","ALL","6","q","6q",0,1,"LUAD","CD4_T"
"798","6q14.3",0.497912356922735,1.47450837113994,0.143834309725602,"con","ALL","6","q","6q",0,1,"LUAD","CD4_T"
"799","6q15",0.474028764821169,1.50019432807094,0.137064075611387,"con","ALL","6","q","6q",0,1,"LUAD","CD4_T"
"800","6q16.1",0.453211166508266,1.49892298372907,0.13739318831257,"con","ALL","6","q","6q",0,1,"LUAD","CD4_T"
"801","6q16.2",0.459535256681788,1.58357086226592,0.116799245621419,"con","ALL","6","q","6q",0,1,"LUAD","CD4_T"
"802","6q21",0.448443293309068,1.62899868158213,0.106808808401643,"con","ALL","6","q","6q",0,-1,"LUAD","CD4_T"
"803","6q22.1",0.434340018593785,1.62003071266627,0.108724535088744,"con","ALL","6","q","6q",0,-1,"LUAD","CD4_T"
"804","6q22.31",0.403457235048919,1.47426017458258,0.143900978246774,"con","ALL","6","q","6q",0,-1,"LUAD","CD4_T"
"805","6q22.33",0.367968479871833,1.31293895966599,0.192541432255536,"con","ALL","6","q","6q",0,-1,"LUAD","CD4_T"
"806","6q23.2",0.345064271834337,1.22067229661859,0.225398603579419,"con","ALL","6","q","6q",0,-1,"LUAD","CD4_T"
"807","6q23.3",0.34037173406051,1.18886674455602,0.237619502666854,"con","ALL","6","q","6q",0,-1,"LUAD","CD4_T"
"808","6q24.1",0.326458720654537,1.12896395478454,0.261913306532972,"con","ALL","6","q","6q",0,-1,"LUAD","CD4_T"
"809","6q24.2",0.310451255599479,1.07624715515101,0.284693316149071,"con","ALL","6","q","6q",0,-1,"LUAD","CD4_T"
"810","6q25.1",0.316480971463687,1.1239187176564,0.264036394283201,"con","ALL","6","q","6q",0,-1,"LUAD","CD4_T"
"811","6q25.3",0.297168055377086,1.1049726924608,0.272116681999534,"con","ALL","6","q","6q",0,1,"LUAD","CD4_T"
"812","6q27",0.273972222850252,1.04239211480613,0.300021912293204,"con","ALL","6","q","6q",0,1,"LUAD","CD4_T"
"813","7p22.3",-0.105188776573166,-0.580567040470449,0.562983183499226,"con","ALL","7","p","7p",0,1,"LUAD","CD4_T"
"814","7p22.1",-0.0941543816209546,-0.531189682198257,0.596595872156038,"con","ALL","7","p","7p",0,1,"LUAD","CD4_T"
"815","7p21.3",-0.0942360041468447,-0.534456248042711,0.594343760337385,"con","ALL","7","p","7p",0,1,"LUAD","CD4_T"
"816","7p21.1",-0.0898781536600591,-0.507287646521609,0.613193814852124,"con","ALL","7","p","7p",0,1,"LUAD","CD4_T"
"817","7p15.3",-0.0793695896911976,-0.44333397759852,0.658588080564088,"con","ALL","7","p","7p",0,1,"LUAD","CD4_T"
"818","7p15.2",-0.0785002252787773,-0.435950789629342,0.663916330646006,"con","ALL","7","p","7p",0,1,"LUAD","CD4_T"
"819","7p14.3",-0.0648113273623976,-0.352580365053413,0.725227415522313,"con","ALL","7","p","7p",0,1,"LUAD","CD4_T"
"820","7p14.2",-0.0592528099114287,-0.318059391332794,0.751176719345196,"con","ALL","7","p","7p",0,1,"LUAD","CD4_T"
"821","7p14.1",-0.0466857608801012,-0.245381655246319,0.806719605784983,"con","ALL","7","p","7p",0,1,"LUAD","CD4_T"
"822","7p13",-0.0133908791737271,-0.0680169084455853,0.945923057555071,"con","ALL","7","p","7p",0,1,"LUAD","CD4_T"
"823","7p12.3",0.0138850780169538,0.0680186214093986,0.945921697782892,"con","ALL","7","p","7p",0,1,"LUAD","CD4_T"
"824","7p11.2",0.0274971936577557,0.129586885240683,0.89718245808282,"con","ALL","7","p","7p",0,1,"LUAD","CD4_T"
"825","7q11.21",0.0342178334506371,0.150468649237695,0.88073160336796,"con","ALL","7","q","7q",0,1,"LUAD","CD4_T"
"826","7q11.23",0.0916407497724155,0.32747732133781,0.744067411464502,"con","ALL","7","q","7q",0,1,"LUAD","CD4_T"
"827","7q21.12",0.131785708533749,0.441653159312044,0.659799546378754,"con","ALL","7","q","7q",0,1,"LUAD","CD4_T"
"828","7q21.2",0.178147027945292,0.567913596803062,0.571507753848545,"con","ALL","7","q","7q",0,1,"LUAD","CD4_T"
"829","7q21.3",0.200362928757216,0.621810792845498,0.53563829366953,"con","ALL","7","q","7q",0,1,"LUAD","CD4_T"
"830","7q22.1",0.278501615980099,0.827483169532865,0.410151982388028,"con","ALL","7","q","7q",0,1,"LUAD","CD4_T"
"831","7q22.3",0.472333454326209,1.32401221309526,0.188851896416677,"con","ALL","7","q","7q",0,1,"LUAD","CD4_T"
"832","7q31.1",0.545689105878851,1.47268382029726,0.144324968124349,"con","ALL","7","q","7q",0,1,"LUAD","CD4_T"
"833","7q31.2",0.586738696373416,1.5572496876689,0.122920873572289,"con","ALL","7","q","7q",0,1,"LUAD","CD4_T"
"834","7q31.31",0.605325438243391,1.6005680471057,0.112977201053555,"con","ALL","7","q","7q",0,1,"LUAD","CD4_T"
"835","7q31.32",0.604890944330204,1.58166317771848,0.117234583732154,"con","ALL","7","q","7q",0,1,"LUAD","CD4_T"
"836","7q32.1",0.588356590691566,1.49235538959918,0.139103217633981,"con","ALL","7","q","7q",0,-1,"LUAD","CD4_T"
"837","7q32.2",0.574675304526272,1.43647368178454,0.154334690068544,"con","ALL","7","q","7q",0,-1,"LUAD","CD4_T"
"838","7q33",0.578139373638003,1.42704797959731,0.15702631047728,"con","ALL","7","q","7q",0,-1,"LUAD","CD4_T"
"839","7q34",0.472678234392021,1.15658067472901,0.250504478033052,"con","ALL","7","q","7q",0,1,"LUAD","CD4_T"
"840","7q36.1",0.348784115835648,0.871941258531708,0.385560598111567,"con","ALL","7","q","7q",0,1,"LUAD","CD4_T"
"841","7q36.3",0.25144719121593,0.645488240225832,0.520253107625881,"con","ALL","7","q","7q",0,1,"LUAD","CD4_T"
"842","8p23.3",-0.270394609277624,-0.828933348971784,0.40933516701439,"con","ALL","8","p","8p",0,1,"LUAD","CD4_T"
"843","8p22",-0.260945838828532,-0.772952901320379,0.44157555973495,"con","ALL","8","p","8p",0,1,"LUAD","CD4_T"
"844","8p21.3",-0.265515097460456,-0.74990772416043,0.455266159742971,"con","ALL","8","p","8p",0,1,"LUAD","CD4_T"
"845","8p21.2",-0.15956641329829,-0.433165116700091,0.665931192695218,"con","ALL","8","p","8p",0,1,"LUAD","CD4_T"
"846","8p21.1",-0.153920841319291,-0.409499727874546,0.683145949074049,"con","ALL","8","p","8p",0,1,"LUAD","CD4_T"
"847","8p12",-0.149687539884183,-0.388600414519247,0.698489540111391,"con","ALL","8","p","8p",0,1,"LUAD","CD4_T"
"848","8p11.23",-0.140372505871874,-0.349425099285746,0.727586467807444,"con","ALL","8","p","8p",0,1,"LUAD","CD4_T"
"849","8p11.22",-0.134368728681246,-0.335401465277504,0.738102820870625,"con","ALL","8","p","8p",0,1,"LUAD","CD4_T"
"850","8p11.21",-0.208038402590002,-0.535389972273405,0.593700737352867,"con","ALL","8","p","8p",0,1,"LUAD","CD4_T"
"851","8q11.21",-0.269200947267466,-0.740929220981728,0.460665166366267,"con","ALL","8","q","8q",0,1,"LUAD","CD4_T"
"852","8q11.23",-0.300429525190937,-0.861051560171072,0.391497826113847,"con","ALL","8","q","8q",0,1,"LUAD","CD4_T"
"853","8q12.1",-0.34038602437851,-1.0555522427462,0.293998148724584,"con","ALL","8","q","8q",0,1,"LUAD","CD4_T"
"854","8q12.3",-0.346220757546781,-1.13743629896698,0.258375094184826,"con","ALL","8","q","8q",0,1,"LUAD","CD4_T"
"855","8q13.1",-0.372763930055242,-1.27544466935963,0.205434267834159,"con","ALL","8","q","8q",0,1,"LUAD","CD4_T"
"856","8q13.3",-0.3789731595777,-1.33820291207248,0.184201462404987,"con","ALL","8","q","8q",0,1,"LUAD","CD4_T"
"857","8q21.11",-0.374194673926725,-1.38947002995118,0.168117813373799,"con","ALL","8","q","8q",0,1,"LUAD","CD4_T"
"858","8q21.13",-0.305489172003213,-1.24587615385968,0.216043379508467,"con","ALL","8","q","8q",0,1,"LUAD","CD4_T"
"859","8q21.3",-0.243683036642995,-1.09100612695575,0.278182425336832,"con","ALL","8","q","8q",0,1,"LUAD","CD4_T"
"860","8q22.1",-0.192386061223075,-0.959381427830479,0.339936918679389,"con","ALL","8","q","8q",0,1,"LUAD","CD4_T"
"861","8q22.2",-0.175010091575796,-0.926069969302712,0.356886256912393,"con","ALL","8","q","8q",0,1,"LUAD","CD4_T"
"862","8q22.3",-0.160087109814458,-0.879329643334516,0.381564361570277,"con","ALL","8","q","8q",0,1,"LUAD","CD4_T"
"863","8q23.1",-0.155943607954129,-0.884586479698796,0.378736832165651,"con","ALL","8","q","8q",0,1,"LUAD","CD4_T"
"864","8q23.2",-0.158627496821806,-0.906368547446489,0.367161053229675,"con","ALL","8","q","8q",0,1,"LUAD","CD4_T"
"865","8q24.11",-0.15663439759397,-0.903175000004849,0.368844057056579,"con","ALL","8","q","8q",0,1,"LUAD","CD4_T"
"866","8q24.12",-0.156412754304864,-0.919271293769689,0.360410942365651,"con","ALL","8","q","8q",0,1,"LUAD","CD4_T"
"867","8q24.13",-0.158779061230091,-0.954921417128682,0.34217532557004,"con","ALL","8","q","8q",0,1,"LUAD","CD4_T"
"868","8q24.22",-0.171118855235139,-1.06896429249531,0.287944464896571,"con","ALL","8","q","8q",0,1,"LUAD","CD4_T"
"869","8q24.3",-0.183551372138925,-1.20066219522657,0.233032855639438,"con","ALL","8","q","8q",0,1,"LUAD","CD4_T"
"870","9p24.1",0.290637691581699,1.39563339125719,0.166258710870131,"con","ALL","9","p","9p",0,-1,"LUAD","CD4_T"
"871","9p22.3",0.294227320582712,1.3968480898059,0.165894173094069,"con","ALL","9","p","9p",0,-1,"LUAD","CD4_T"
"872","9p22.1",0.313714961518999,1.5099817227041,0.134551077178386,"con","ALL","9","p","9p",0,-1,"LUAD","CD4_T"
"873","9p21.1",0.406779459727449,1.76916602021035,0.080253711744524,"con","ALL","9","p","9p",0,-1,"LUAD","CD4_T"
"874","9p13.3",0.504567420303399,1.84594166405,0.068188117038477,"con","ALL","9","p","9p",0,-1,"LUAD","CD4_T"
"875","9p13.2",0.625980750409978,1.94297014466064,0.0551453122812935,"con","ALL","9","p","9p",0,-1,"LUAD","CD4_T"
"876","9q21.12",0.768917020113812,2.10644244604886,0.0379493392818725,"con","ALL","9","q","9q",0.0492187403313758,-1,"LUAD","CD4_T"
"877","9q21.13",0.934468559148726,2.29944263747437,0.0237935536524211,"con","ALL","9","q","9q",0.169458418951682,-1,"LUAD","CD4_T"
"878","9q21.2",1.34976189357137,2.77495132384557,1,"con","ALL","9","q","9q",0,-1,"LUAD","CD4_T"
